country,year,S_proxy,N_proxy,R_proxy,Crisis,_N_stability,N_noise,_S,_N_raw,_N,_R,E
AUS,2010,1.76339137554169,0.888859868049622,76.0,0.0459170013386879,0.9893032129977793,0.010696787002220653,0.9968895470309025,0.0050620430509734325,0.0050620430509734325,0.8899288655934108,1.5
AUS,2011,1.69013810157776,0.935710072517395,79.4877,0.0651925078043705,0.9557788017681582,0.044221198231841785,0.9821859916085708,0.03660183804365683,0.03660183804365683,0.9246861443407389,1.5
AUS,2012,1.61314845085144,0.997997224330902,79.0,0.0118609921934019,0.9751123337875283,0.024887666212471737,0.9677511012917338,0.012039987685770803,0.012039987685770803,0.8953211184771449,1.5
AUS,2013,1.632453083992,1.03107297420502,83.4535,0.0224944320712695,0.9931807643432895,0.006819235656710498,0.9664600771443871,0.003280885817481366,0.003280885817481366,0.9055909595647202,1.5
AUS,2014,1.60089492797852,1.03219199180603,84.0,0.0243961352657005,0.9687657643059164,0.031234235694083567,0.9112887354243794,0.014396415815468102,0.014396415815468102,0.8921602584808628,1.5
AUS,2015,1.53325247764587,0.873180687427521,84.5605,0.0245816639170399,0.8714889621886818,0.12851103781131823,0.8977303967848314,0.1079838994358586,0.1079838994358586,0.8788077679249218,1.5
AUS,2016,1.53218841552734,1.0334244966507,86.54,0.036150452751335,0.9552188937716157,0.04478110622838427,0.8873329582729587,0.02069251089059916,0.02069251089059916,0.871368573001347,1.5
AUS,2017,1.49838602542877,0.87606406211853,86.545,0.0025676295277395,0.8784585416123677,0.1215414583876323,0.8945529207491147,0.12249511786210657,0.12249511786210657,0.8961341026152091,1.5
AUS,2018,1.55598998069763,0.971185445785522,90.0,0.004429952777153,0.9828934844591609,0.017106515540839085,0.950187495003792,0.00831779368815919,0.00831779368815919,0.9514743027183021,1.5
AUS,2019,1.53869080543518,0.917978942394257,93.6099,0.01946160635481,0.9498444535126178,0.050155546487382185,0.954565294622845,0.0473691567403544,0.0473691567403544,1.0,1.5
AUS,2020,1.57335329055786,0.862161874771118,94.6935,0.0576547231270358,0.9111173500530528,0.08888264994694717,0.9939459450411646,0.08940918723770327,0.08940918723770327,0.9984704868561765,1.5
AUS,2021,1.47172200679779,0.83507913351059,96.9722,0.043195521102498,0.9117724874525319,0.08822751254746808,0.9781688559344813,0.08168409229526492,0.08168409229526492,1.0,1.5
AUS,2022,1.52843272686005,0.983715951442719,97.0424,0.2297048356709229,0.9879911189384789,0.012008881061521093,0.9721879953638303,0.005690997293973817,0.005690997293973817,1.0,1.5
AUS,2023,1.58987963199615,0.91705721616745,97.0631,0.1798507462686565,0.9915223805097418,0.00847761949025816,0.9916480517702133,0.004096739834397196,0.004096739834397196,1.0,1.5
AUS,2024,,,,0.0580807141528735,0.5,0.5,0.5,0.5,0.5,,
BRA,1996,-0.143133714795113,-0.220460131764412,0.451,0.68788328001303,0.35159752968143904,0.6484024703185609,0.11293217535944661,0.6585455810997204,0.6585455810997204,0.037919368480406,0.00650268849059399
BRA,1997,,,0.786,0.2463356258145775,0.5,0.5,0.5,0.5,0.5,0.03919839370496745,0.03919839370496745
BRA,1998,-0.201571121811867,-0.339505791664124,1.48,0.059753814640025,0.33561233648480965,0.6643876635151904,0.09106366223921042,0.6719471975443821,0.6719471975443821,0.04377137758389927,0.005931986856425388
BRA,1999,,,2.04,0.1429223749513334,0.5,0.5,0.5,0.5,0.5,0.040461891929471444,0.040461891929471444
BRA,2000,0.0430850870907307,0.18410162627697,2.87069,0.252207052973633,0.5352564347631527,0.46474356523684734,0.20136660039099308,0.47935782750054784,0.47935782750054784,0.03481118830158546,0.01462333614204508
BRA,2001,,,4.52849,0.242017951243762,0.5,0.5,0.5,0.5,0.5,0.051170920965966676,0.051170920965966676
BRA,2002,-0.0346153452992439,0.327800273895264,9.14943,0.322508218854166,0.592420334590092,0.407579665409908,0.11421529107131242,0.4298003964066741,0.4298003964066741,0.11012491658497697,0.02926462959809832
BRA,2003,0.0817573666572571,0.0042139342986047,13.2076,0.6357459861407351,0.5642988462094997,0.43570115379050034,0.1804878653391858,0.4490401346942271,0.4490401346942271,0.15296105924776718,0.06148139760925728
BRA,2004,-0.0922709181904793,-0.275992810726166,19.0737,0.2298592549929815,0.469652208235976,0.530347791764024,0.0995232371139884,0.5390867412484477,0.5390867412484477,0.2360887484865875,0.043585409726756244
BRA,2005,-0.157670244574547,-0.263379752635956,21.0227,0.2434768604494825,0.4148064243761899,0.58519357562381,0.07752084411224695,0.5962562363343448,0.5962562363343448,0.2414719288453584,0.03139440162267428
BRA,2006,-0.391295492649078,-0.294911116361618,28.1784,0.1091784064484544,0.3320602043847995,0.6679397956152004,0.015747369934096925,0.6766343987863843,0.6766343987863843,0.34018938008636074,0.007917256387614249
BRA,2007,-0.290289968252182,-0.3579480946064,30.88,0.0820636495513265,0.3177250379106079,0.6822749620893921,0.025770560244896386,0.707591220713088,0.707591220713088,0.35796317297715663,0.013037063271312932
BRA,2008,-0.148200899362564,-0.313424706459045,33.83,0.1839296951420835,0.3140363930698109,0.6859636069301891,0.058882882196307135,0.7162383521987659,0.7162383521987659,0.3803725128549072,0.03127091672261252
BRA,2009,-0.151303574442863,0.163664221763611,39.22,0.1444017399383995,0.5975192084571739,0.4024807915428261,0.07679837618033505,0.4103202169451918,0.4103202169451918,0.42475291699904005,0.07949970037119605
BRA,2010,-0.0868625491857529,0.0134759107604623,40.65,0.1519363450540375,0.5508464465735075,0.44915355342649255,0.1109311657412514,0.46615315327968077,0.46615315327968077,0.3605391239236241,0.08579803661261745
BRA,2011,-0.152404069900513,-0.132575422525406,45.69,0.231822481106543,0.4653192576364821,0.5346807423635179,0.09706916135078049,0.5510653223510218,0.5510653223510218,0.3693144472196661,0.06505407292441581
BRA,2012,-0.16054867208004,0.0459616407752037,48.56,0.1701749570185025,0.517334072964362,0.48266592703563804,0.08394350740523587,0.504175291090037,0.504175291090037,0.3656626820483374,0.0608816191526955
BRA,2013,-0.119030974805355,-0.258553296327591,51.04,0.210215533320048,0.3492401004459102,0.6507598995540897,0.08612158209901886,0.6917568049629356,0.6917568049629356,0.3489020234514027,0.04343722250595534
BRA,2014,-0.175920635461807,-0.070290133357048,54.551,0.2164520077580705,0.43480690185113763,0.5651930981488624,0.016135919751020453,0.5613100928846362,0.5613100928846362,0.38279175417681227,0.011004072624111648
BRA,2015,-0.255271553993225,-0.331864446401596,58.328,0.3514950512080685,0.307724866055885,0.692275133944115,0.017019759523274385,0.6910266409930962,0.6910266409930962,0.41949126834650535,0.010331932353737161
BRA,2016,-0.249387070536613,-0.381035059690475,60.8725,0.336957176164696,0.27518670686596874,0.7248132931340312,0.01643630559418271,0.7189817185328601,0.7189817185328601,0.4227505237081552,0.009664302469257363
BRA,2017,-0.317140609025955,-0.479947566986084,67.4713,0.072318667516334,0.12354376397350439,0.8764562360264956,0.0,0.8924520736525426,0.8924520736525426,0.543636824144355,0.0
BRA,2018,-0.520569622516632,-0.459598511457443,70.4343,0.0832425141883635,0.1634789963796051,0.8365210036203949,0.0,0.893714113478693,0.893714113478693,0.5668679528420487,0.0
BRA,2019,-0.234114676713943,-0.714224636554718,73.9124,0.086648810608449,0.021154676683220387,0.9788453233167796,0.0,0.9903340671604587,0.9903340671604587,0.5691602439271323,0.0
BRA,2020,-0.465709209442139,-0.44689092040062,81.3427,0.0605884019016865,0.1693301975495292,0.8306698024504708,0.0,0.8511719511729038,0.8511719511729038,0.6345709220239941,0.0
BRA,2021,-0.492990374565125,-0.419879764318466,80.6899,0.3150829877928385,0.17939746788023633,0.8206025321197636,0.0,0.8243839651159972,0.8243839651159972,0.29587856530570206,0.0
BRA,2022,-0.588259339332581,-0.395036935806274,80.5278,0.364005304478436,0.23588592068992825,0.7641140793100718,0.021821647417601304,0.7977397459730513,0.7977397459730513,0.46274830170697434,0.012658176220900628
BRA,2023,-0.546764314174652,-0.408567786216736,84.1506,0.1296781411416015,0.2587061902593608,0.7412938097406392,0.03343926013737618,0.7910464991624158,0.7910464991624158,0.25308102920532544,0.010698286864795549
BRA,2024,,,84.4635,0.1183732038261675,0.5,0.5,0.5,0.5,0.5,0.0,0.0
CAN,1996,1.74236369132996,1.23405170440674,6.76,0.0214734437464305,0.9571695207129928,0.04283047928700723,0.9574770596598675,0.032799024766104114,0.032799024766104114,0.6080111036412139,1.5
CAN,1997,,,15.1,0.018939180957735,0.5,0.5,0.5,0.5,0.5,0.8052067591114005,0.8052067591114005
CAN,1998,1.87730169296265,0.950881242752075,24.9,0.0502028771670987,0.876799869725633,0.12320013027436705,1.0,0.1241288735697648,0.1241288735697648,0.8177431880896908,1.5
CAN,1999,,,36.2,0.0132578524470404,0.5,0.5,0.5,0.5,0.5,0.9451768180042509,0.9451768180042509
CAN,2000,1.84907865524292,1.16752684116364,51.3,0.0359719978459879,0.9210488251411199,0.07895117485888015,1.0,0.07489609027687101,0.07489609027687101,1.0,1.5
CAN,2001,,,60.2,0.026256006989953,0.5,0.5,0.5,0.5,0.5,1.0,1.0
CAN,2002,1.86085593700409,1.21803176403046,61.5933,0.0129197204704275,1.0,0.0,1.0,0.0,1e-09,1.0,1.5
CAN,2003,1.92467999458313,1.05307674407959,64.2,0.037928160680056,1.0,0.0,1.0,0.0,1e-09,0.9948816805523097,1.5
CAN,2004,1.90069770812988,0.87644749879837,65.956,0.007137064071372,0.9573435875530443,0.04265641244695573,0.9831910438114958,0.034099277607403965,0.034099277607403965,1.0,1.5
CAN,2005,1.88245940208435,0.828725039958954,71.66,0.0106776017198839,0.9386893110075573,0.06131068899244274,1.0,0.04639865976105364,0.04639865976105364,1.0,1.5
CAN,2006,1.89211332798004,1.03495657444,72.4,0.000101269767081,0.9774245250019149,0.0225754749980851,1.0,0.010486132975942128,0.010486132975942128,1.0,1.5
CAN,2007,1.75481534004211,1.00701069831848,73.2,0.0069191996334184,0.99924419915553,0.0007558008444700226,0.9864418774721996,0.0003529454375475805,0.0003529454375475805,0.9721150104963803,1.5
CAN,2008,1.78248238563538,1.0413726568222,76.7,0.0185135337221489,1.0,0.0,0.9994989380954461,0.0,1e-09,0.9793832439078919,1.5
CAN,2009,1.74208331108093,1.12707591056824,80.3,0.0850266598495347,1.0,0.0,1.0,0.0,1e-09,0.9801657585549531,1.5
CAN,2010,1.77782678604126,0.936318218708038,80.3,0.0111564229536864,1.0,0.0,1.0,0.0,1e-09,0.9543242231374017,1.5
CAN,2011,1.77254545688629,1.07717573642731,83.0,0.0456067544361735,1.0,0.0,1.0,0.0,1e-09,0.9824010779545156,1.5
